rainfall_mm,flood_proximity_km,water_ph,turbidity_ntu,temperature_c,humidity_pct,historical_cases,ors_sales_spike,antibiotic_sales_spike,fever_med_sales_spike,population_density,sanitation_score,risk_level,disease_type,days_to_peak
161.4,25.5,7.082300649174803,52.28366082334685,29.1,84.5,226,6.9,4.0,2.8,3070.0,55.7,1,1,5
156.6,23.5,5.5,76.37035651926622,32.9,53.8,294,4.3,4.5,5.6,3194.0,35.7,1,1,6
141.7,22.0,9.0,69.92697774078252,32.2,38.0,188,4.5,6.3,4.5,3757.0,87.6,1,1,5
79.0,23.1,6.286806948436977,61.572949127841184,29.4,66.6,356,6.0,5.5,6.1,6712.0,23.5,2,1,4
114.4,19.1,9.0,44.181281065551154,40.6,78.6,16,4.2,7.0,6.5,4353.0,70.1,1,1,8
79.8,13.7,8.210443565143713,74.64082739540918,34.5,86.4,190,4.9,7.8,5.1,3728.0,56.6,1,1,5
111.5,23.5,6.9417194379777,68.44774756857232,23.9,66.4,290,7.3,5.0,5.6,3441.0,54.3,1,1,5
257.7,23.0,9.0,63.02774161945628,32.7,67.1,246,6.5,6.8,6.4,3289.0,67.8,2,2,3
129.5,15.5,7.958984291884183,70.47011874185169,29.4,85.8,278,5.8,7.1,8.7,2630.0,55.0,1,1,6
48.1,23.5,5.5,56.01002080305542,35.4,49.6,232,4.6,0.3,5.1,2867.0,28.8,1,1,7
90.1,23.5,5.671773833095615,57.497396186743984,28.8,67.3,310,6.5,5.6,6.4,3407.0,38.8,2,1,4
244.8,23.5,9.0,71.19572788614971,31.5,74.3,289,6.2,9.6,3.3,6905.0,65.3,2,2,3
182.8,17.2,6.552847474374976,70.31979232870056,34.0,77.4,285,5.2,6.5,6.5,5219.0,45.1,2,2,2
142.9,15.0,7.628552723143854,62.73085721879574,35.5,65.9,211,4.9,6.2,5.5,5544.0,60.3,1,2,8
100.0,28.5,5.5,48.882884175472924,27.2,72.4,123,3.8,3.3,6.9,7498.0,19.7,1,1,8
42.0,30.0,7.710959938844849,64.3342023059174,30.7,42.1,292,6.2,4.0,4.9,5896.0,51.2,1,2,5
111.0,17.3,8.291299005968142,51.370528809785846,30.1,64.1,192,4.5,6.5,5.6,5197.0,40.6,1,1,6
74.4,23.5,6.193170101205059,51.99967932168908,29.4,77.4,303,5.2,3.5,6.3,3700.0,35.3,2,1,2
88.5,28.0,9.0,73.90827408408919,39.1,60.2,245,5.4,4.5,5.3,3721.0,73.2,1,2,8
49.8,23.5,6.139493740895693,48.913602790630065,33.6,72.7,117,4.6,4.6,8.6,4164.0,31.4,1,1,9
140.9,21.4,7.129424730462989,51.27916204300468,27.0,77.4,242,5.9,5.5,5.8,2555.0,52.5,1,1,9
192.5,23.5,5.5,67.59809386890707,35.7,67.9,299,2.1,3.2,8.4,4827.0,49.1,1,1,7
159.6,19.8,8.075494507899103,55.24379468179993,40.5,74.0,152,3.4,7.8,6.0,2528.0,46.2,1,1,5
67.6,22.5,9.0,77.0021673491682,36.1,60.4,212,4.8,6.3,7.5,4623.0,69.0,1,2,5
95.3,19.2,5.667650646643197,54.49820634735731,25.9,69.5,309,5.1,6.5,4.6,6551.0,33.8,2,1,4
151.5,23.5,8.92398060773871,62.33374784284436,30.1,79.3,192,4.2,9.2,5.8,4154.0,67.9,1,1,7
88.3,23.5,6.428866313188399,62.77175057713568,37.1,73.9,358,6.6,4.5,7.2,5026.0,35.4,2,1,4
66.6,23.5,6.960603501688507,74.68230281630768,29.2,65.0,150,3.7,3.1,7.4,5070.0,44.0,1,1,8
106.9,23.5,5.873675845828995,81.18136327378744,33.8,74.7,247,3.9,6.8,5.5,4234.0,43.5,1,1,5
86.8,21.8,6.795469009842269,77.44632230668599,35.1,80.6,259,7.2,5.5,4.7,5591.0,49.1,2,2,4
91.8,27.0,9.0,57.113439087460044,28.3,47.4,122,4.7,5.9,6.2,6609.0,75.9,1,1,5
193.2,28.5,7.296037733901175,62.52789176443518,31.8,85.9,254,6.2,3.8,7.4,3634.0,31.7,1,2,8
234.4,32.4,5.862641232845869,82.61131409359244,19.0,68.0,313,5.5,3.2,5.0,2698.0,50.1,2,1,3
182.7,15.4,7.29214180515922,67.00368846247501,27.9,77.1,257,5.9,7.1,6.7,4491.0,53.9,1,1,8
67.7,23.5,8.062805643024472,67.07763000707001,31.0,86.4,208,3.7,7.4,3.6,5794.0,44.5,1,2,7
127.9,22.7,7.821970940156012,52.99437502724436,27.0,55.5,214,6.2,6.8,6.0,2059.0,60.2,1,1,5
209.5,24.1,9.0,49.643705961910136,38.5,63.5,81,5.1,6.3,4.5,4071.0,89.1,1,1,7
139.6,23.5,6.593764313289441,35.19867142877943,26.3,68.5,103,5.2,7.3,4.0,5436.0,32.5,1,1,5
144.9,24.7,9.0,73.3209170600087,30.2,62.6,197,3.8,4.5,4.6,3532.0,73.7,1,1,9
91.0,23.5,5.5,59.74300939659864,32.5,92.8,363,6.7,5.7,5.1,4574.0,5.6,2,1,3
176.1,15.3,7.798453676201213,61.60900804891162,37.8,61.7,270,6.7,8.3,7.0,5738.0,48.9,2,2,3
66.0,23.2,5.564342490630351,34.289817737975255,26.3,65.3,279,5.6,5.3,4.4,3356.0,24.3,1,1,6
207.6,17.9,7.88659122732868,68.84975261782091,36.7,74.5,143,3.6,8.3,5.4,2604.0,39.9,1,1,6
77.9,23.5,7.443189014292676,39.97249194171562,32.0,57.6,106,7.1,3.2,6.0,4411.0,47.2,1,1,7
130.1,23.5,5.5,49.7194459554254,28.1,67.3,216,6.5,6.8,4.7,4337.0,17.2,2,1,2
116.8,25.0,9.0,77.17729305907922,33.8,75.8,293,5.2,5.9,4.3,2761.0,56.6,1,2,5
162.0,22.3,6.9642259425787305,59.85656358246609,32.8,68.0,210,4.7,5.7,6.0,3504.0,40.0,1,2,8
126.3,24.8,7.672909522943807,64.02341222304656,29.6,70.9,238,5.1,4.6,5.4,3903.0,61.8,1,1,5
135.0,23.5,6.7370040722130575,60.947554332626595,32.3,65.6,182,2.2,6.2,1.1,3611.0,37.4,1,3,8
101.6,30.8,5.5,62.59995424880701,30.5,53.8,298,4.6,4.1,6.6,6505.0,30.1,1,1,5
90.3,15.7,7.022952113429302,74.57860647777696,32.5,75.9,145,1.7,8.2,6.3,4103.0,21.3,1,1,9
139.2,29.4,9.0,56.04342705860304,34.6,93.1,184,4.2,4.9,5.8,3683.0,83.1,1,1,8
189.3,23.5,5.583832998476663,58.05235380936439,38.3,72.2,223,4.9,4.9,6.9,1782.0,22.4,2,1,4
103.9,23.5,7.952929115572246,78.90022149203476,27.0,74.7,228,7.0,5.1,6.0,2312.0,36.9,1,1,7
116.5,25.2,5.500186640904189,62.67718427214395,40.5,80.3,220,4.8,6.2,5.1,5091.0,24.8,2,1,2
106.4,18.8,7.54370046605691,54.45804867596196,24.2,56.8,169,4.8,6.3,6.6,4580.0,58.6,1,1,5
74.2,28.1,6.848331559049443,65.94906834098214,31.4,92.4,205,4.4,3.8,5.8,6632.0,59.5,1,2,8
86.5,27.0,5.9102517293372046,54.91384361392159,34.4,74.4,230,4.7,4.9,7.4,8996.0,14.6,1,1,7
68.5,23.5,8.716820333772386,48.07693150813901,33.1,91.6,73,4.5,5.3,3.5,4697.0,61.4,0,0,12
93.8,23.5,6.016889135653399,66.33403849382563,29.5,63.2,358,8.3,3.8,6.7,3592.0,37.0,2,1,3
207.3,36.0,9.0,62.96878582492626,31.2,93.8,181,4.6,3.8,4.2,5483.0,54.4,1,1,9
109.2,32.6,5.5,62.44993472256345,30.0,81.3,300,4.0,3.6,5.9,2672.0,16.3,1,1,7
208.2,23.5,5.5,59.48990954412936,29.6,78.6,255,3.5,6.6,5.9,5870.0,0.0,2,1,3
101.7,21.0,8.52966934763357,56.640612561503026,35.4,74.8,175,4.4,6.6,4.5,5591.0,60.0,2,1,4
117.9,21.6,8.065339036104211,56.34587561223285,33.4,69.0,209,4.0,5.5,4.0,5563.0,54.0,1,2,7
89.4,23.7,9.0,67.87855096197384,29.2,86.4,140,4.3,6.0,9.1,4329.0,49.5,1,1,6
172.6,6.9,8.848586282929045,60.22022786964178,35.6,73.7,132,4.3,9.8,6.4,5264.0,48.7,2,1,2
101.1,29.8,9.0,62.528119189886816,33.2,48.4,128,4.4,5.6,5.3,4047.0,49.8,1,1,5
54.6,24.2,8.052893916459475,54.52266812362535,35.3,58.6,130,3.2,5.3,3.7,2644.0,45.0,0,0,10
146.5,23.5,5.5,54.94878332760679,34.5,69.8,374,5.1,5.3,3.7,5980.0,4.3,2,1,2
69.7,27.2,6.425873866275697,55.97904754130809,28.7,75.7,289,5.0,5.6,7.9,5666.0,48.7,1,1,8
137.9,27.0,7.757269665668284,62.48148428417207,29.8,71.3,200,5.5,5.7,8.7,6368.0,39.9,2,1,2
158.8,10.7,7.748654706492547,37.67715739316835,35.0,86.6,149,5.9,8.0,5.6,4602.0,30.2,1,1,7
166.9,27.9,5.5,59.057826627530034,34.4,48.6,296,2.7,4.6,6.4,3136.0,35.4,1,1,8
70.3,31.8,7.481535362094441,63.93098155418502,31.9,73.7,285,6.2,3.6,4.8,5932.0,38.0,1,2,7
107.9,29.3,5.5,54.64167657619379,32.5,50.2,275,4.8,2.3,5.6,3020.0,44.2,1,1,5
100.4,28.4,7.063646975622253,50.937993602483836,37.1,81.1,150,4.4,4.6,2.7,3928.0,66.2,1,1,5
121.1,27.0,6.87645104288265,68.18011391085105,29.6,70.9,205,3.3,4.1,5.7,3003.0,48.0,1,1,8
67.2,30.8,5.5,45.314938505122214,34.2,77.0,216,6.6,3.2,5.3,7467.0,26.5,2,1,3
79.6,23.5,5.5,47.30714005455557,31.2,61.6,226,6.3,4.8,5.2,4399.0,29.2,1,1,9
152.8,7.5,5.5,43.452782796638374,31.1,87.4,190,4.2,8.1,7.3,4659.0,32.0,1,1,9
276.7,23.5,5.5,45.67572854913621,36.4,84.5,257,6.0,5.8,7.2,3904.0,11.5,2,1,3
159.8,24.6,6.505872509363588,67.46292895109788,35.3,79.0,166,4.9,5.0,7.6,1550.0,30.0,1,3,7
133.6,23.5,6.77977396685122,40.936567851457916,35.3,70.4,148,5.3,5.4,7.7,4920.0,61.4,1,3,8
181.4,23.5,6.952511673596021,61.58243227968851,37.2,79.0,257,5.1,4.7,3.5,3803.0,40.4,1,2,5
153.7,19.3,5.628406919430697,75.76024672890027,32.1,63.5,335,5.4,5.9,3.2,3037.0,34.9,2,1,2
97.3,31.5,5.966000488790355,62.657088986416845,34.7,82.3,251,4.1,3.3,4.2,4001.0,46.5,1,1,9
194.4,17.2,6.3194315449597305,39.79690032508209,30.8,91.8,277,6.6,7.4,7.7,2285.0,51.6,1,2,5
47.9,23.5,8.027247869950068,52.2096125528147,33.3,84.8,263,8.3,4.5,5.2,4592.0,47.1,1,2,9
33.3,23.5,8.882684452292407,57.41881300592117,31.5,63.2,270,7.4,3.8,2.0,6174.0,68.0,1,2,7
162.1,23.2,5.991283475366895,72.60843452213135,32.4,76.3,341,6.5,5.5,5.5,7426.0,35.7,2,1,2
105.3,16.6,9.0,47.69827091099506,34.4,56.5,47,4.2,7.5,6.8,4687.0,57.9,1,1,8
240.4,24.2,6.105140135043556,46.546347661039235,28.7,78.9,173,4.0,5.5,7.3,2411.0,26.8,2,1,4
113.2,21.7,9.0,52.29969612769809,40.4,77.4,200,4.5,6.0,4.4,4899.0,90.5,1,1,9
158.1,14.8,6.887414371129534,68.46282532776543,28.0,49.6,149,4.0,7.8,5.7,3651.0,36.1,1,1,9
137.3,28.3,6.512900833266178,66.06060547167677,27.1,58.1,220,5.4,3.4,6.2,2084.0,55.8,1,1,5
142.3,17.0,5.772718094851822,97.41374201209494,36.6,68.6,279,2.7,6.4,5.1,5018.0,39.8,2,1,4
234.3,17.8,5.5,73.46058762675099,35.2,68.4,312,5.3,5.9,5.6,2627.0,5.4,2,1,3
78.2,29.4,9.0,38.521198150878554,34.5,57.5,0,4.4,5.4,5.7,3357.0,56.6,1,1,5
111.7,9.9,5.5419790193089264,55.09463974765699,34.5,76.7,364,6.7,7.6,4.2,5925.0,49.9,2,1,3
80.0,21.6,6.448931033409073,54.332932835458536,32.0,75.0,332,6.3,6.7,6.9,5160.0,30.1,2,1,4
148.7,24.4,5.5,56.613841816574805,28.4,69.7,337,6.0,4.3,5.6,3157.0,40.5,2,1,3
169.5,25.5,8.544708661673045,34.77228720372295,32.3,62.9,24,3.6,5.6,6.8,3777.0,51.4,1,1,6
56.9,23.5,7.37859701625866,48.228291948018885,29.3,84.6,105,5.6,4.4,3.3,3918.0,53.4,0,0,12
89.9,25.1,6.664003050003359,33.41591826089334,35.9,91.9,156,5.8,3.9,5.2,2972.0,44.8,1,3,6
100.5,23.5,6.775582812405084,65.00454417454301,31.4,66.2,178,3.7,6.1,4.9,3168.0,38.0,1,3,6
132.9,23.2,8.736371210915214,57.03174175975078,28.7,64.7,291,6.0,6.6,5.6,2734.0,46.6,2,1,4
95.1,22.2,7.146976296126542,60.38643323839831,30.7,77.9,152,4.6,5.1,5.6,5962.0,45.9,1,1,7
139.9,23.1,5.5,54.04988422811028,33.7,67.7,260,4.8,4.4,3.4,6117.0,33.0,1,1,6
81.9,23.5,7.745499128179053,60.65002172213413,29.7,70.3,149,2.5,3.9,5.7,4255.0,56.1,0,0,11
199.9,15.1,6.259651602740059,63.201078933351525,28.7,80.9,276,1.8,6.4,5.7,3541.0,41.6,1,1,6
82.8,33.6,8.596391179552715,52.79826549326321,33.0,49.1,248,6.3,3.8,5.6,2983.0,48.5,1,2,5
87.4,21.7,5.767349596865663,58.44135731051924,33.0,87.8,347,5.5,5.7,5.1,4306.0,18.4,2,1,2
79.3,22.3,7.0889406421502255,84.91656430571173,30.0,72.9,271,5.4,6.0,5.6,3363.0,42.4,1,1,5
109.2,18.1,8.029181612754343,65.82826517747917,30.1,67.1,248,7.6,6.3,5.1,4425.0,59.9,1,2,7
115.2,28.7,5.5,47.34497129379702,32.9,70.9,226,6.5,3.7,6.5,4075.0,26.6,2,1,3
61.6,23.0,8.195765359895596,48.28063836377424,26.2,71.5,135,5.4,4.6,6.1,3938.0,39.4,1,1,9
140.4,35.0,6.4437536684450585,67.48027397142918,26.4,51.2,364,6.1,1.8,3.0,3058.0,45.9,2,1,3
156.2,29.9,7.039094321089831,65.49047025949324,29.1,89.9,131,4.3,3.6,4.9,7231.0,52.0,0,0,16
195.2,24.2,6.945224092344811,72.34623020900733,31.1,72.5,268,7.4,4.1,4.5,3329.0,37.1,1,2,6
146.0,22.0,5.742110407437118,49.846043456147974,33.2,77.3,187,3.4,4.6,4.6,5582.0,48.9,1,1,7
100.3,20.4,5.596627849736466,78.52666681028575,37.9,83.4,225,3.6,6.3,4.9,6520.0,52.9,2,1,3
145.5,21.0,7.350378986684694,54.95883275884523,35.4,59.7,288,6.0,7.8,5.2,6610.0,47.0,2,2,2
169.5,25.5,6.262798867453871,60.187763375235036,31.4,77.7,364,5.8,3.3,6.1,6775.0,42.2,2,1,2
109.2,24.4,9.0,60.776002096246906,31.9,68.8,144,4.0,5.9,7.1,5317.0,41.6,1,1,8
87.2,21.3,5.5,65.46100402235177,28.0,82.2,220,4.3,5.5,5.6,2303.0,53.5,1,1,6
122.4,19.4,5.5,58.54256750832938,31.9,46.5,251,4.3,7.4,5.3,4734.0,56.9,1,1,5
102.4,23.9,6.4570975247378914,39.56047327777032,30.8,70.8,182,8.6,6.6,4.4,5916.0,47.5,2,3,2
117.2,24.0,6.53936951037342,67.91046567174703,33.3,64.8,248,6.7,4.8,7.4,6178.0,39.4,1,2,8
131.0,20.4,6.252410004649734,40.84362240807078,28.7,77.2,118,4.8,5.2,5.6,5347.0,35.3,1,1,5
107.8,22.8,7.967344823111111,61.04038158177052,34.1,77.6,179,4.0,7.3,5.6,3642.0,51.7,1,1,8
218.0,21.1,7.60952119012474,47.18764354132854,38.1,63.5,108,5.2,5.2,6.1,3368.0,36.2,1,1,7
110.7,23.7,6.887863943894864,81.81731478549678,31.6,63.5,169,3.8,5.5,7.3,4593.0,54.3,1,1,8
83.6,27.3,9.0,63.28246731712107,33.6,70.7,201,7.2,4.6,5.6,4616.0,41.4,1,2,6
102.2,26.8,7.638761770450097,67.44939898926626,34.8,61.2,192,4.0,4.8,6.8,3782.0,52.5,1,1,6
167.9,24.8,6.961891686003921,51.700926897958894,30.4,82.1,175,4.9,2.7,5.9,6137.0,36.1,1,1,7
87.8,26.8,8.060609623630814,54.01358504319049,32.9,67.6,216,5.5,4.1,6.3,4288.0,41.7,1,2,5
128.5,23.1,7.240271791102996,57.48895750478257,32.1,37.1,179,5.0,4.4,5.1,2591.0,39.8,1,1,6
138.6,24.6,7.486779708528253,75.73250992538088,32.4,67.5,235,5.8,3.6,3.8,4656.0,44.8,1,2,9
149.7,26.9,8.410460642866257,44.66039919136083,28.9,59.5,140,5.2,4.2,4.7,5944.0,32.0,1,1,6
157.5,18.6,6.143921454143699,52.14319955388756,32.1,52.4,236,4.7,9.0,6.9,5094.0,53.6,1,1,6
92.0,23.5,6.096179889884819,77.13706697475472,34.0,57.2,268,3.7,6.0,5.2,4502.0,53.8,1,1,5
213.3,19.6,6.3848240094579065,62.174977767242225,37.8,73.3,375,5.8,5.0,4.7,4536.0,28.8,2,1,3
71.0,29.6,9.0,42.752756484647776,35.8,87.9,59,4.7,2.1,5.2,5367.0,35.4,1,1,7
113.2,24.1,7.868147086463669,64.73847609690038,40.6,75.8,219,6.0,4.6,5.6,6470.0,45.0,2,2,2
120.7,22.1,5.873157137066786,76.81331946929797,28.9,64.7,349,5.1,7.3,5.5,3060.0,61.5,2,1,2
156.9,23.5,6.529304448100373,50.41632610262513,35.5,77.5,122,2.4,3.1,6.9,4278.0,41.0,1,3,9
146.8,23.5,5.5,70.34764226926343,32.7,66.5,262,4.4,4.9,4.3,3017.0,42.0,1,1,8
145.3,24.5,7.858662778844826,51.337057814154754,40.8,63.7,176,3.0,4.8,6.1,3434.0,40.7,1,1,8
121.5,23.5,7.704410252313842,45.47046552885641,28.8,58.1,129,5.4,6.0,4.4,3838.0,32.1,1,1,8
125.7,22.1,6.728004385653386,66.16046029839994,28.6,51.0,267,6.1,5.7,5.0,2594.0,44.3,1,3,9
42.7,23.5,9.0,74.34537612427565,29.6,67.3,280,5.2,5.1,5.6,5596.0,47.9,2,1,4
115.4,23.4,9.0,68.50631450797522,23.5,73.9,249,5.8,5.2,6.4,4264.0,42.5,2,1,3
73.4,23.7,8.07980835815327,54.16586161674182,29.9,70.8,236,5.3,5.4,3.5,7164.0,54.0,1,1,9
142.6,23.7,7.078659419377965,55.44960211086186,29.0,67.0,165,3.3,2.9,3.7,3545.0,32.8,1,1,8
54.0,23.2,8.043889299098865,47.39924054925088,32.6,60.7,41,4.4,5.8,6.3,4417.0,55.7,0,0,12
116.0,22.3,7.040244978430556,59.901146455287424,33.4,79.3,214,5.6,4.7,7.2,3560.0,47.2,1,2,8
116.8,22.5,5.5,60.9542043157454,39.5,56.2,332,5.1,5.6,5.4,2262.0,56.9,2,1,2
123.1,27.3,8.534406879569957,38.17100551727885,35.8,81.3,159,5.3,2.2,6.5,2875.0,27.0,2,1,3
84.6,23.0,7.26659453474728,50.36159205985476,29.7,60.0,210,7.3,6.1,7.2,4663.0,53.1,1,1,8
95.1,23.5,6.256651147926919,62.71576129184298,28.4,63.0,239,3.7,8.6,6.2,5291.0,51.5,1,1,6
82.5,21.5,7.240351005742477,56.744578499996564,34.0,54.4,223,5.1,5.0,6.8,6217.0,43.9,1,2,7
21.4,25.3,8.692115322047213,34.25212739152746,26.7,66.0,63,5.0,6.8,3.7,5916.0,64.9,1,1,5
44.3,26.1,8.639540977998708,62.89398323188327,39.3,83.7,279,6.5,6.3,3.0,4226.0,56.0,2,2,4
64.0,24.5,7.179864148534108,58.17670970644992,36.7,78.2,213,4.3,6.1,6.9,3157.0,51.6,1,2,7
183.9,22.2,7.163999222574383,50.31483400091053,30.1,83.7,297,5.9,7.0,7.4,4153.0,43.3,1,2,8
86.6,24.5,8.926113143092786,41.28201182138411,25.1,78.3,144,7.8,5.2,5.6,3223.0,48.3,1,1,6
102.8,25.3,6.35311030182946,42.84263230396908,37.4,58.8,187,4.7,2.7,5.1,3704.0,42.4,1,1,6
142.4,21.0,6.681553567542745,44.351221129528085,31.5,68.0,87,2.8,4.7,4.0,2602.0,30.7,0,0,14
152.0,23.4,5.5,59.20484284702292,37.0,62.6,292,4.2,5.3,5.5,3279.0,44.2,1,1,6
119.0,23.6,7.539881892843843,67.9739050425002,25.6,88.0,285,5.7,5.5,4.2,4647.0,49.8,1,1,9
159.9,20.1,5.5,69.7407305120796,29.6,57.6,375,5.9,6.0,4.0,4858.0,48.8,2,1,3
63.1,30.8,9.0,51.11024142635755,32.0,82.7,136,4.6,2.5,6.0,5479.0,38.4,1,1,5
116.5,23.4,6.599593818953803,70.53466129155746,32.2,82.7,208,4.6,4.6,5.1,4714.0,45.3,1,2,8
168.8,23.5,5.5,78.09720265811524,30.2,94.0,311,4.2,5.3,4.3,3377.0,48.5,1,1,9
77.4,26.2,7.920794564373236,50.61489783940797,34.5,67.1,260,6.0,5.1,5.7,5118.0,54.3,1,2,5
102.7,23.5,6.330732765446402,59.100006350895995,27.7,80.5,234,4.6,6.0,5.7,4523.0,56.7,1,1,6
141.3,23.5,7.76414261000218,61.577674020842025,31.4,99.4,293,8.4,5.9,3.2,3868.0,49.7,1,2,6
111.0,26.2,8.237142633897012,74.08664162062634,32.5,64.6,250,6.5,6.2,3.3,3497.0,48.3,1,2,5
191.1,22.4,5.6792341150880805,35.093591037842764,34.1,53.6,206,5.4,6.6,5.6,1395.0,48.9,2,2,4
127.4,23.5,7.417570368300503,70.07336821668599,34.8,49.4,285,5.7,5.5,6.1,5547.0,46.9,2,2,3
106.7,23.2,5.5,65.73242428457884,27.5,80.6,293,4.8,3.6,7.0,4906.0,46.0,1,1,5
81.7,23.5,7.865094970430806,71.9253833238023,25.9,49.4,180,4.6,4.9,6.2,3941.0,41.0,1,1,9
138.6,21.5,5.903465715091598,68.80630078972051,37.1,67.5,357,6.6,5.7,5.1,4484.0,44.0,2,1,2
103.1,23.8,7.705711006313976,57.92934116112757,33.3,77.2,150,3.7,6.1,5.3,5927.0,52.3,1,1,5
112.1,23.9,7.815121777828159,46.442449083024854,29.0,74.2,170,5.4,6.8,6.1,3523.0,48.2,1,1,9
130.9,21.9,6.139743031734375,57.618323605318125,38.2,77.1,311,7.0,7.1,5.1,5513.0,56.1,2,1,4
97.3,22.4,5.5,68.15528642000886,32.5,74.7,345,6.3,5.8,5.6,4653.0,47.1,2,1,4
85.5,26.2,8.675192691679182,74.67863039448648,36.7,87.3,230,6.5,6.4,6.2,4598.0,44.4,2,2,2
163.5,22.2,7.689358003612376,74.67834142151436,32.3,60.6,231,6.5,4.6,7.0,6129.0,36.9,1,2,9
58.5,23.5,8.57012912066282,69.06606841478475,40.2,63.9,151,4.2,4.2,5.5,5807.0,44.6,1,1,7
98.2,24.3,5.6717623259348064,49.03040260145718,39.0,62.7,278,5.5,3.9,2.9,4047.0,50.2,1,1,8
118.3,21.3,6.624806427804383,42.613661334508336,31.0,82.0,52,4.2,4.4,5.3,4108.0,43.1,0,0,19
160.2,23.2,6.541007699013848,35.339013439066434,35.9,82.8,60,4.2,5.3,5.7,6147.0,46.3,1,3,7
119.2,23.5,9.0,78.98593286604273,34.6,77.4,165,4.5,3.0,5.5,5268.0,36.1,1,1,9
86.8,24.6,6.340809022225877,81.87914535348335,37.5,86.2,304,3.2,5.6,3.4,2757.0,59.8,1,1,5
69.0,26.2,5.980357226763917,63.7086022303641,28.1,57.9,293,3.0,2.7,5.1,6365.0,51.5,1,1,9
64.4,23.5,7.605978830252509,48.64274893611156,34.7,92.0,79,4.5,6.3,4.4,3895.0,54.7,0,0,14
141.7,23.2,6.427512442841498,90.49492315982857,36.2,90.3,226,4.2,5.4,5.1,6770.0,52.5,2,1,4
146.1,21.3,6.109073311509666,73.21651707375977,25.0,80.8,303,5.6,6.7,6.1,3460.0,47.7,2,1,2
106.6,23.4,5.842933080915621,62.148374045097555,27.3,93.4,390,5.2,5.1,6.6,5731.0,56.2,2,1,3
157.1,23.5,5.5,64.00784386189481,23.8,52.1,351,7.1,4.8,5.6,4982.0,53.6,2,1,3
122.6,22.1,5.5,44.25541414193911,30.9,65.7,188,4.2,7.2,7.2,5478.0,50.2,1,1,8
214.3,22.0,5.5,54.93845197641086,34.9,63.2,330,6.3,6.0,5.4,3113.0,40.1,2,1,2
93.2,26.9,9.0,61.76232059259644,38.0,80.7,274,6.2,5.2,3.9,1784.0,42.1,2,2,3
113.9,23.5,7.121458434633312,56.61900789129403,32.3,59.4,283,6.0,5.2,4.8,3085.0,43.1,1,2,6
53.4,26.4,9.0,69.06949730398355,38.5,81.1,235,6.1,6.3,8.6,7290.0,54.2,2,2,2
167.8,23.5,7.457164758414311,61.59814577293516,26.5,88.4,173,4.2,1.2,3.9,7079.0,21.8,1,1,8
224.8,23.5,5.5,76.02834282825837,25.2,80.3,273,4.2,6.6,4.0,4067.0,42.4,1,1,5
120.6,24.4,7.291957039597602,63.56465841405867,31.8,75.4,136,2.6,5.7,5.4,3524.0,43.8,1,1,9
200.0,23.5,7.803833220697706,43.61080899751948,33.5,60.1,154,6.1,4.9,6.2,2909.0,36.1,1,1,6
129.4,23.5,6.844350911056747,43.15594219802868,31.9,61.8,29,3.8,6.2,5.2,6072.0,45.6,1,1,6
110.1,22.5,5.608745231813571,69.66317467365215,23.7,87.0,398,5.2,6.9,4.3,7277.0,61.7,2,1,3
220.7,21.1,5.701154644911616,51.04704624268384,31.6,81.4,321,8.3,4.3,6.1,5783.0,32.5,2,1,2
241.8,20.8,5.5,61.36808389284508,26.8,71.5,342,8.1,5.2,5.0,4231.0,35.0,2,1,3
157.4,19.6,5.5,64.29718451097392,34.7,67.0,326,5.8,8.0,2.3,5047.0,55.8,2,1,4
141.5,23.5,5.5,58.99206500408347,33.5,47.7,256,4.6,6.6,5.8,4953.0,45.7,1,1,6
128.9,23.9,7.025305941689352,89.84314186283348,28.2,59.1,165,5.0,3.9,5.4,5114.0,43.6,1,1,6
91.3,22.0,5.770620969105658,63.61232216480297,29.9,94.9,254,4.3,4.7,4.5,3660.0,46.7,1,1,7
74.3,26.8,8.437875983021623,57.23203491736115,27.8,56.6,203,5.8,5.5,6.5,7121.0,50.8,1,1,6
222.9,21.3,5.90707826866672,64.44719863090019,31.7,74.3,379,5.6,5.9,4.6,3143.0,39.8,2,1,2
105.9,23.5,6.8983413301771686,80.56926233579011,35.8,84.1,199,4.5,5.1,3.9,4381.0,49.2,1,1,9
57.9,27.6,9.0,49.35558738411851,28.1,56.9,164,6.8,3.2,4.6,6101.0,38.2,1,1,9
105.5,25.2,8.206499937809191,63.37681395282177,34.0,74.2,225,6.7,4.9,5.6,2721.0,50.9,1,2,8
166.7,23.9,7.286167388039818,70.29029873806533,29.9,83.3,219,3.7,5.1,5.4,3062.0,41.6,1,1,6
101.4,22.2,8.809296431775966,58.18580610738561,28.8,72.1,218,5.1,3.6,5.4,3019.0,35.2,2,1,2
151.3,22.0,6.641500687280974,70.41466823312473,31.6,100.0,200,4.7,5.4,6.7,6890.0,45.1,1,3,8
211.7,18.6,6.145148360574157,69.01328632417038,27.9,52.0,264,4.1,7.4,9.7,2488.0,45.6,2,1,4
148.3,21.3,5.906441764582054,72.1124391272188,29.8,84.7,245,5.0,6.6,5.1,3637.0,52.7,1,1,8
109.1,21.5,5.5,53.6651238149551,27.2,69.9,321,5.6,6.8,4.2,5471.0,58.0,2,1,3
147.9,18.8,5.5,54.97808418748009,39.9,81.3,357,6.0,8.6,5.9,2208.0,59.0,2,1,4
